id,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
28451,1.5625,1.2,0.4,35.36600125,16.782904,8.74582075,8.50485,12.35
28452,1.375,1.125,0.4125,25.3728025,9.468733,5.62737575,8.50485,12.936666666666666
28453,1.4125,1.05,0.325,19.37688325,6.67630725,3.10427025,7.654365,12.0
28454,1.6,1.225,0.4125,33.46658475,15.06775925,7.66853975,9.6671795,9.94
28455,1.25,1.0,0.325,18.83824275,7.314171,3.7704835,6.80388,10.17
28456,1.4375,1.1125,0.375,25.95396725,10.33339275,6.47786075,7.087375,9.51
28457,1.5625,1.225,0.45,33.89182725,14.5432935,8.391452,8.9300925,11.59
28458,1.425,1.1625,0.3375,24.0687255,10.73028575,5.00368675,6.80388,9.23
28459,1.125,0.875,0.35,16.45688475,6.633783,3.2034935,5.386405,13.12
28460,1.35,1.0625,0.375,25.51455,7.5126175,6.917278,7.12989925,10.62
28461,1.5625,1.2375,0.4375,34.699788,15.0535845,7.3992195,9.4970825,10.86
28462,1.5625,1.2125,0.4125,32.601925,15.52135125,8.34892775,8.50485,10.11
28463,1.575,1.2,0.45,32.034935,13.1825175,7.83863675,8.9300925,10.51
28464,1.6375,1.325,0.4875,35.3518265,13.9763035,7.75358825,13.891255,11.51
28465,1.2625,1.0,0.375,18.86659225,7.824462,3.95475525,6.80388,9.34
28466,1.5375,1.2,0.4125,37.859397,16.37183625,8.60407325,10.3475675,9.77
28467,1.2875,1.05,0.3125,21.659018,8.845044,4.26659975,6.6621325,9.5
28468,1.525,1.1625,0.3625,29.993771,12.82814875,6.95980225,7.5126175,9.55
28469,1.475,1.15,0.4,27.20134525,13.93377925,6.36446275,8.6465975,10.68
28470,1.65,1.325,0.4125,41.8722115,14.33067225,7.9662095,12.20445975,11.95
28471,1.55,1.2125,0.3875,30.03629525,12.757275,5.499803,8.50485,12.13
28472,1.45,1.1,0.3625,20.76600875,9.468733,3.7137845,6.6621325,10.69
28473,1.5375,1.2625,0.4,36.47163175,14.4298955,6.7755305,11.056305,14.52
28474,1.5625,1.2125,0.4,28.519597,12.927372,5.76912325,9.63883,12.25
28475,1.1875,0.9375,0.3125,15.5638755,7.07320025,3.175144,3.8271825,9.33
28476,1.5975,1.2875,0.4125,37.74735925,14.4298955,8.68912175,11.7650425,11.65
28477,1.325,1.025,0.4125,24.70658925,9.525432,4.89028875,8.0796075,14.1
28478,1.3625,1.0125,0.3375,21.0069795,9.87980075,4.86193925,6.3786375,9.293333333333331
28479,1.2625,1.0625,0.3875,22.1976585,8.15048125,4.649318,7.49844275,14.71
28480,1.3,1.0,0.3375,17.70426275,7.10154975,4.57844425,4.9611625,9.15
28481,1.6125,1.3,0.4625,33.9343515,14.911837,8.29222875,8.9867915,10.28
28482,1.525,1.225,0.3875,28.02348075,12.00601325,6.22271525,9.4970825,11.29
28483,1.625,1.275,0.5125,33.622507,14.7133905,7.27164675,11.3398,14.0
28484,1.325,1.025,0.475,32.10580875,11.07047975,5.783298,11.3398,11.99
28485,1.1,0.85,0.2625,12.99824575,5.896696,2.3530085,3.40194,9.59
28486,1.6125,1.2,0.4125,32.41765325,14.4865945,5.159609,9.4970825,10.93
28487,1.775,1.25,0.375,37.32211675,19.37688325,7.98038425,6.520385,9.81
28488,1.625,1.3,0.4,35.98969025,17.81766075,7.58349125,11.4815475,11.83
28489,1.55,1.175,0.4125,34.40211825,16.726205,7.6260155,9.7805775,11.66
28490,1.6125,1.225,0.4,34.60056475,13.5794105,6.78970525,9.922325,11.27
28491,1.375,1.075,0.325,23.5584345,11.4106738,5.5281525,6.80388,12.56
28492,1.5375,1.1875,0.425,32.33260475,10.829509,7.0023265,10.0640725,13.05
28493,1.2125,0.9375,0.3625,16.68368075,6.76135575,3.27436725,5.386405,11.953
28494,1.6875,1.275,0.475,39.93803825,15.592225,8.3631025,11.6516445,10.99
28495,1.3875,1.075,0.3625,23.85610425,9.07184,4.3374735,6.9456275,10.16
28496,1.4375,1.1625,0.3625,26.12406425,12.757275,5.556502,6.80388,9.11
28497,1.625,1.3,0.45,35.19590425,16.8112535,8.9300925,9.8939755,9.9
28498,1.5125,1.15,0.375,28.8881405,13.87708025,4.86193925,8.3631025,10.62
28499,1.4375,1.15,0.4125,29.7386255,10.33339275,5.48562825,9.922325,14.26
28500,1.525,1.2,0.4125,31.00017825,13.42348825,6.76135575,9.922325,11.08
28501,1.5375,1.175,0.3875,36.81182575,14.55746825,9.7238785,9.07184,10.54
28502,1.5125,1.225,0.4,31.56716825,12.7289255,6.64795775,8.9300925,11.83
28503,1.2375,0.925,0.25,14.33067225,6.633783,3.118445,3.96893,8.01
28504,1.5,1.225,0.375,31.808139,15.4504775,7.1724235,8.71747125,9.44
28505,1.5,1.175,0.4,30.40483875,13.96212875,6.98815175,7.5126175,8.45
28506,1.5,1.1875,0.3625,29.72445075,12.47378,6.36446275,8.0796075,9.42
28507,1.4875,1.1875,0.3875,28.98736375,13.08329425,5.74077375,8.29222875,12.17
28508,1.5375,1.2375,0.3875,32.33260475,14.21727425,6.010094,8.221355,10.34
28509,1.425,1.0875,0.4,24.87668625,12.71475075,6.293589,6.80388,9.15
28510,1.45,1.1375,0.4375,27.499015,11.4248485,6.917278,10.0640725,11.58
28511,1.5375,1.125,0.525,34.9549335,13.4660125,9.68135425,10.149121,10.27
28512,1.275,0.9375,0.275,16.45688475,8.12213175,3.345241,4.195726,8.11
28513,1.4375,1.125,0.3625,26.818627,12.74310025,5.556502,6.0951425,8.37
28514,1.125,0.825,0.3,12.757275,5.443104,2.99087225,3.685435,8.32
28515,1.525,1.2125,0.425,31.19862475,14.52911875,8.6465975,8.9300925,9.7
28516,1.3375,1.025,0.375,22.97726975,8.94426725,5.3013565,8.3631025,12.27
28517,1.2875,0.95,0.3375,16.76872925,8.164656,3.9405805,4.3941725,9.49
28518,1.175,0.925,0.3125,13.0124205,6.13766675,3.13261975,4.1106775,9.43
28519,1.425,1.1,0.375,21.9708625,9.76640275,4.4508715,7.5126175,10.72
28520,1.2875,0.9625,0.3,17.95940825,8.164656,3.5436875,5.6699,8.52
28521,1.375,1.05,0.4,21.1203775,8.66077225,4.4508715,8.50485,12.72
28522,1.0625,0.775,0.2875,12.51630425,4.2807745,2.16873675,3.628736,10.28
28523,1.55,1.2,0.4,32.10580875,14.35902175,5.51397775,9.63883,10.34
28524,1.4625,1.1375,0.3375,24.6357155,11.04213025,5.3013565,7.37087,8.69
28525,1.3125,1.0125,0.3125,18.01610725,8.40562675,3.84135725,4.6776675,8.52
28526,1.5875,1.25,0.4375,33.86347775,13.777857,7.6827145,9.979024,10.69
28527,1.45,1.1375,0.375,28.50542225,12.48795475,6.47786075,9.922325,12.1
28528,1.2625,0.975,0.3125,16.5277585,6.973977,4.309124,4.1106775,8.79
28529,1.75,1.35,0.4375,46.67745175,23.0481435,10.36174225,12.8990225,10.34
28530,1.075,0.9125,0.2625,11.2547515,4.46504625,2.5231055,3.40194,8.13
28531,1.125,0.85,0.3,13.53688625,5.71242425,3.10427025,3.8271825,8.25
28532,1.1875,0.9125,0.3125,15.3370795,6.860579,3.52951275,5.2446575,10.16
28533,1.2625,0.95,0.3125,18.030282,9.8372765,3.81300775,4.876114,8.14
28534,1.475,1.175,0.3875,28.08017975,10.21999475,6.59125875,8.221355,11.15
28535,1.625,1.3125,0.425,41.276872,16.4710595,8.15048125,9.07184,11.15
28536,1.3625,1.0,0.3375,26.194938,12.20445975,5.386405,5.386405,8.91
28537,1.375,1.0375,0.3875,23.09066775,12.1052365,5.25883225,4.9611625,9.79
28538,1.5625,1.1875,0.4875,31.62386725,15.2803805,4.86193925,9.922325,14.14
28539,1.8,1.375,0.5,50.6605565,20.354941,10.9145575,14.9968855,11.65
28540,1.6,1.2125,0.4125,32.44600275,15.0535845,7.7394135,8.68912175,9.34
28541,1.7375,1.375,0.3875,52.43240025,21.7440665,11.793392,12.813974,11.06
28542,1.25,1.0,0.3125,18.370476,7.257472,4.15320175,7.37087,12.5
28543,1.5625,1.2375,0.3875,31.808139,14.6566915,6.19436575,7.2291225,10.56
28544,1.3625,1.075,0.375,27.08794725,11.679994,3.75630875,6.520385,9.63
28545,1.35,1.0375,0.4375,27.385617,11.0846545,3.98310475,8.0796075,14.4
28546,1.3,1.0625,0.35,20.1564945,8.29222875,3.95475525,5.5281525,10.07
28547,1.625,1.275,0.4375,34.359594,14.04717725,7.75358825,10.9145575,9.69
28548,1.5,1.2125,0.3875,34.5013415,13.097469,7.3992195,11.4815475,12.16
28549,1.625,1.2375,0.3875,36.55668025,16.839603,8.901743,9.7805775,10.81
28550,1.525,1.125,0.4375,36.95357325,10.829509,7.0023265,11.623295,13.95
28551,1.0875,0.7875,0.2625,9.128539,4.66349275,2.33883375,2.83495,11.75
28552,1.575,1.2125,0.4125,30.560761,13.25339125,6.22271525,10.20582,11.21
28553,1.1375,0.9,0.3,11.49572225,4.9611625,2.9766975,4.53592,10.56
28554,1.4875,1.25,0.3625,35.47939925,14.27397325,8.29222875,9.355335,10.62
28555,1.4625,1.15,0.375,26.138239,11.4248485,6.0384435,7.654365,10.15
28556,1.5,1.1875,0.4,30.5324115,14.16057525,7.087375,8.0796075,10.7
28557,1.45,1.125,0.3,22.0275615,10.035723,4.9044635,6.23689,8.75
28558,1.5,1.15,0.4625,35.62114675,11.679994,7.427569,9.922325,11.59
28559,1.75,1.3125,0.4875,51.80871125,21.89998875,11.07047975,12.8990225,12.06
28560,1.2,1.0125,0.35,15.71979775,7.6260155,3.13261975,4.89028875,8.56
28561,1.525,1.2375,0.45,36.627554,16.25843825,8.88756825,10.489315,12.17
28562,1.5,1.175,0.375,31.127751,16.0741665,6.78970525,7.6827145,9.38
28563,1.3125,1.1,0.3875,20.93610575,8.164656,5.5281525,7.087375,10.74
28564,1.6125,1.325,0.5125,44.04094825,17.463292,9.87980075,13.437663,14.74
28565,1.2125,0.95,0.3125,14.69921575,5.556502,3.86970675,5.10291,10.27
28566,1.3625,1.025,0.3125,23.28911425,9.695529,3.96893,5.8116475,11.46
28567,1.4125,1.1125,0.3875,23.700182,10.4609655,4.60679375,6.80388,9.98
28568,1.45,1.125,0.3875,28.98736375,11.3114505,5.71242425,9.07184,13.92
28569,1.1625,0.8875,0.2875,13.33843975,5.54232725,3.345241,3.572037,8.95
28570,1.725,1.3125,0.45,50.8306535,22.69377475,9.525432,12.6155275,9.95
28571,1.4125,1.1,0.3625,24.720764,9.19941275,5.62737575,7.087375,11.02
28572,1.575,1.2125,0.3875,34.68561325,14.74174,8.32057825,9.4970825,12.26
28573,1.5,1.1875,0.425,32.4601775,15.422128,6.30776375,8.50485,9.49
28574,1.5125,1.225,0.4375,31.127751,13.96212875,6.56290925,9.02931575,10.11
28575,1.575,1.225,0.4375,38.03085425,15.705623,8.57572375,10.6310625,10.53
28576,1.625,1.3125,0.4375,39.2640575,17.70426275,8.77417025,11.056305,10.49
28577,1.2625,0.9625,0.3,16.71203025,7.654365,3.6570855,5.2446575,9.06
28578,1.3625,1.0,0.3,21.885814,8.51902475,5.896696,5.953395,9.66
28579,1.3,0.9625,0.3125,15.3937785,6.73300625,4.3374735,4.9611625,7.97
28580,1.6125,1.2,0.4375,34.5013415,14.50076925,8.03708325,10.0640725,11.14
28581,1.2125,0.9625,0.3625,17.0380495,6.76135575,3.175144,5.386405,12.675999999999998
28582,1.775,1.375,0.5125,44.55123925,19.6462035,9.241937,12.757275,11.1
28583,1.425,1.1,0.3125,21.829115,10.50348975,4.83358975,5.5281525,9.13
28584,1.2875,1.1375,0.325,20.48251375,8.3631025,4.60679375,6.6621325,9.02
28585,1.2,0.9375,0.3375,15.195332,5.953395,3.231843,4.35164825,9.54
28586,1.4625,1.0875,0.4125,29.95124675,7.47009325,7.07320025,10.0640725,14.33
28587,1.5,1.125,0.4,24.38057,9.07184,5.5281525,7.087375,11.65
28588,1.4375,1.125,0.375,25.51455,10.56018875,6.010094,7.6827145,10.2
28589,1.4125,1.075,0.3625,24.777463,12.40290625,7.27164675,6.9456275,9.08
28590,1.4125,1.1125,0.4625,27.8108595,11.1413535,6.350288,9.4970825,10.94
28591,1.45,1.15,0.3875,32.02076025,13.891255,5.783298,8.40562675,11.43
28592,1.575,1.2625,0.5,38.612019,16.82542825,6.27941425,10.20582,10.68
28593,1.4625,1.15,0.3625,23.700182,10.24834425,4.37999775,7.37087,9.53
28594,1.575,1.225,0.3625,39.02308675,19.03668925,9.8372765,8.50485,9.43
28595,1.475,1.175,0.35,27.00289875,13.60776,5.62737575,7.087375,11.11
28596,1.575,1.1875,0.4125,33.5374585,13.891255,6.917278,8.9300925,9.76
28597,1.55,1.2,0.4125,31.56716825,13.551061,6.3219385,8.788345,10.56
28598,1.5625,1.25,0.45,41.23434775,16.726205,8.674947,10.3475675,11.15
28599,1.6875,1.3,0.4375,44.22425375,20.2131935,9.42620875,11.3398,10.17
28600,1.6875,1.325,0.5125,47.18774275,18.9091165,10.8578585,11.1980525,10.37
28601,1.5625,1.2,0.4,35.5786225,17.67591325,8.34892775,9.2135875,9.95
28602,1.5,1.1875,0.4,29.10076175,13.7495075,7.07320025,7.27164675,8.97
28603,1.375,1.025,0.3,21.9708625,9.00096625,4.3374735,5.5281525,9.86
28604,1.3375,1.0625,0.375,22.38193025,9.298636,4.932813,6.80388,9.75
28605,1.375,1.1,0.3875,22.92057075,8.334753,4.3374735,7.1724235,10.48
28606,1.625,1.1875,0.475,38.82464025,18.1720295,8.334753,9.4970825,9.61
28607,1.45,1.125,0.35,27.45649075,14.16057525,6.76135575,7.2291225,9.86
28608,1.375,1.0875,0.3875,22.12678475,8.66077225,4.6776675,7.5126175,11.7
28609,1.475,1.2125,0.5125,34.91240925,14.4298955,6.747181,11.90679,12.58
28610,1.575,1.2125,0.425,37.43551475,16.85377775,9.7805775,9.7805775,11.382142857142856
28611,1.425,1.1,0.35,24.777463,9.6671795,5.71242425,8.3631025,13.85
28612,1.425,1.15,0.375,25.51455,10.02154825,4.55009475,7.5126175,11.32
28613,1.625,1.2875,0.4375,38.612019,17.98775775,9.53960675,11.1980525,11.12
28614,1.625,1.3,0.425,39.70347475,18.12950525,8.9300925,9.63883,10.85
28615,1.5375,1.175,0.425,32.16250775,14.2597985,7.10154975,9.922325,10.44
28616,1.3625,1.05,0.3375,21.27629975,8.34892775,4.932813,6.520385,10.2
28617,1.175,0.9375,0.3,14.968536,6.10931725,3.18931875,4.479221,9.08
28618,1.2625,1.0125,0.35,23.57260925,10.61688775,4.1673765,5.953395,9.7
28619,1.425,1.1,0.4,25.9397925,10.035723,5.48562825,9.07184,13.44
28620,1.5625,1.25,0.4375,36.61337925,16.159215,10.716111,9.355335,13.01
28621,1.1625,0.9125,0.475,25.92561775,11.38232425,5.6415505,7.2291225,10.65
28622,1.5625,1.225,0.45,32.41765325,13.8062065,7.01650125,10.0640725,11.37
28623,1.525,1.2,0.4,38.82464025,14.33067225,7.78193775,10.0640725,12.75
28624,1.475,1.15,0.375,29.69610125,11.396499,6.59125875,8.6465975,11.07
28625,1.1875,0.9375,0.3125,15.37960375,6.0384435,3.41611475,4.819415,8.85
28626,1.2875,0.9625,0.3,17.90270925,8.85921875,4.0539785,4.6776675,8.73
28627,1.4,1.0875,0.425,27.76833525,12.23280925,6.5487345,7.087375,12.15
28628,1.4375,1.1,0.35,27.5273645,12.5588285,5.79747275,6.7755305,9.2
28629,1.5625,1.2375,0.425,38.2434755,16.329312,8.12213175,10.20582,10.59
28630,1.45,1.1875,0.3625,25.344453,9.07184,5.556502,8.788345,11.0
28631,1.1875,0.9375,0.3125,13.16834275,5.71242425,2.9199985,4.252425,9.1
28632,1.1875,0.9125,0.3375,13.154168,5.65572525,3.04757125,4.2240755,8.87
28633,1.3125,1.075,0.3375,20.3265915,9.93649975,4.23825025,5.10291,10.26
28634,1.45,1.1375,0.375,27.99513125,13.05494475,5.5848515,6.23689,9.0
28635,1.6125,1.2125,0.4,36.61337925,16.726205,7.27164675,9.07184,9.46
28636,1.35,1.05,0.3375,23.37416275,11.1413535,4.6209685,5.8116475,7.83
28637,1.55,1.225,0.4,31.22697425,13.4660125,7.314171,7.93786,10.37
28638,1.625,1.3,0.475,44.06929775,19.9863975,10.41844125,12.3320325,12.2
28639,1.4,1.05,0.325,22.5378525,8.46232575,3.78465825,6.70465675,9.59
28640,1.575,1.225,0.4125,36.55668025,17.90270925,8.88756825,9.7805775,10.09
28641,1.5125,1.2125,0.3875,29.7386255,12.82814875,6.78970525,8.50485,9.37
28642,1.5,1.175,0.4125,31.127751,15.2803805,6.76135575,7.7961125,9.7
28643,1.5625,1.225,0.4,38.8327905,17.70426275,9.99319875,10.56018875,10.74
28644,1.1625,0.8875,0.275,11.41067375,4.0539785,2.84912475,3.5436875,7.8
28645,1.0375,0.8125,0.2625,10.77281,4.52174525,2.22543575,3.40194,9.92
28646,1.575,1.25,0.4375,35.096681,13.93377925,7.98038425,11.3398,11.16
28647,1.6625,1.325,0.475,37.15201975,14.0330025,7.6827145,10.20582,11.24
28648,1.575,1.2,0.4375,36.43551475,17.56251525,8.6465975,9.752228,9.72
28649,1.275,1.0,0.3375,19.57532975,8.51902475,3.47281375,5.6699,8.41
28650,1.25,1.0375,0.325,21.659018,7.314171,4.7343665,7.2291225,13.98
28651,1.6,1.25,0.475,31.51046925,13.87708025,6.78970525,8.278054,11.3
28652,1.6375,1.3,0.45,42.297454,20.36911575,10.20582,10.0640725,10.94190476190476
28653,1.6125,1.225,0.4625,38.51279575,16.896302,8.4198015,8.0796075,8.7
28654,1.625,1.25,0.5375,44.34725175,18.9091165,10.2341695,11.1980525,11.19
28655,1.1375,0.875,0.2875,13.437663,4.9611625,2.84912475,4.9611625,9.03
28656,1.4375,1.1375,0.3625,27.499015,13.097469,6.7755305,7.7961125,8.65
28657,1.25,0.975,0.3125,16.5277585,6.81805475,3.4869885,4.9611625,9.18
28658,1.6375,1.3375,0.425,38.71124225,16.2442635,8.901743,10.20582,9.5
28659,1.375,1.0375,0.35,24.9192105,8.91591775,5.499803,7.3425205,10.48
28660,1.4625,1.1,0.3875,26.988724,11.09882925,5.3013565,7.37087,10.62
28661,1.275,0.9875,0.3125,18.58309725,8.4198015,3.95475525,5.6699,9.01
28662,1.6375,1.325,0.4125,36.38658325,16.5277585,3.55786225,11.3398,11.3
28663,1.7125,1.3875,0.475,43.02036625,19.66037825,8.77417025,11.623295,10.44
28664,1.65,1.275,0.4875,43.0628905,18.72484475,8.68912175,10.4609655,13.59
28665,1.575,1.2625,0.4125,39.2640575,17.16562225,7.484268,11.3398,12.675714285714283
28666,1.4,1.05,0.4,25.86891875,12.47378,5.57067675,8.0796075,10.35
28667,1.575,1.2125,0.4125,34.189497,15.0535845,5.386405,10.0640725,9.93
28668,1.075,0.8375,0.3125,12.34620725,5.6982495,2.5231055,3.40194,7.6
28669,1.5875,1.25,0.35,36.85435,17.4349425,7.484268,8.50485,9.51
28670,1.45,1.1375,0.425,29.83784875,12.74310025,6.78970525,8.391452,9.63
28671,1.25,0.9625,0.3625,18.83824275,7.95203475,4.2240755,5.386405,10.27
28672,1.25,1.0,0.325,18.75319425,7.654365,4.97533725,6.23689,11.991666666666664
28673,1.325,1.0125,0.325,23.530085,11.7083435,5.3580555,6.0951425,9.16
28674,1.375,1.1125,0.3375,27.895908,13.79203175,5.6699,7.9095105,9.01
28675,1.525,1.225,0.4125,32.9137695,15.06775925,6.22271525,10.035723,11.0
28676,1.3,1.025,0.3125,21.64484325,8.164656,4.4508715,6.23689,12.16
28677,1.25,0.95,0.3,16.76872925,6.7188315,3.30271675,4.7910655,9.18
28678,1.45,1.1375,0.3625,25.51455,10.035723,4.5642695,8.3631025,10.51
28679,1.25,0.9375,0.3625,17.349894,6.860579,3.9405805,6.23689,13.19
28680,1.5,1.175,0.4,32.034935,14.72756525,8.66077225,8.9300925,10.8
28681,1.325,1.075,0.3125,23.79940525,10.716111,5.40057975,6.23689,9.89
28682,1.35,1.0625,0.35,22.80717275,12.6155275,5.5281525,6.3786375,7.83
28683,1.5875,1.2125,0.4375,35.28095275,15.46465225,6.973977,9.11436425,9.48
28684,1.5,1.2,0.4125,33.92017675,15.77649675,6.917278,8.50485,10.09
28685,1.4625,1.125,0.3875,26.71940375,11.4815475,5.25883225,7.087375,10.72
28686,1.45,1.125,0.4125,31.62386725,15.52135125,6.33611325,8.221355,9.19
28687,1.45,1.1125,0.425,26.365035,11.15552825,6.123492,7.5126175,11.01
28688,1.4875,1.1625,0.3125,29.8520235,12.51630425,6.1518415,6.23689,9.61
28689,1.3125,1.0,0.325,20.241543,9.3269855,4.4508715,5.5281525,8.5
28690,1.6625,1.275,0.4875,38.88133925,16.54193325,8.334753,12.77144975,12.65
28691,1.4,1.1625,0.4125,25.16018125,9.48290775,6.973977,7.427569,9.545
28692,1.375,1.05,0.4,24.73493875,7.49844275,5.329706,6.0951425,11.58
28693,1.3125,1.075,0.3375,24.777463,10.4609655,5.8683465,6.3219385,8.39
28694,1.225,1.0125,0.3125,17.7751365,7.49844275,4.01145425,5.1312595,9.316666666666666
28695,1.425,1.125,0.375,27.71163625,9.17106325,6.78970525,8.9300925,12.03
28696,1.525,1.1875,0.425,31.3261975,14.401546,7.087375,8.0796075,10.76
28697,1.7125,1.3,0.45,41.39027,18.12950525,8.5898985,12.85649825,11.23
28698,1.25,0.95,0.3375,19.85882475,9.412034,4.32329875,4.819415,9.56
28699,1.525,1.175,0.4125,35.76289425,18.2287285,6.95980225,10.77281,10.22
28700,1.5,1.2875,0.325,31.79396425,13.777857,7.52679225,8.1363065,11.96
28701,1.375,1.075,0.3875,24.81998725,11.6516445,5.556502,5.85417175,8.59
28702,1.5375,1.1875,0.3625,27.9242575,13.50853675,5.499803,7.7961125,9.8
28703,1.6,1.2125,0.5,45.7277435,17.78931125,9.53960675,11.4815475,12.08
28704,1.6375,1.375,0.475,48.874538,23.5584345,10.24834425,12.757275,9.67
28705,1.5,1.1375,0.3875,26.7902775,12.37455675,5.91087075,7.087375,10.74
28706,1.3875,1.1,0.4375,27.499015,12.927372,6.27941425,8.788345,10.13
28707,1.5375,1.1875,0.4375,31.18445,13.834556,5.42892925,8.00873375,11.09
28708,1.575,1.225,0.375,32.4601775,15.138633,6.95980225,8.788345,9.51
28709,1.325,1.0625,0.3375,20.638436,6.0384435,4.819415,6.0951425,11.48
28710,1.5,1.1875,0.425,31.6096925,13.721158,6.30776375,8.788345,11.61
28711,1.4375,1.125,0.3875,27.952607,15.705623,5.88252125,7.12989925,9.8
28712,1.325,1.0375,0.325,18.597272,8.3064035,5.1879585,5.3580555,9.85
28713,1.475,1.1875,0.3625,28.576296,12.0485375,5.4714535,8.50485,11.14
28714,1.475,1.1625,0.4125,24.153774,11.43902325,6.690482,6.23689,10.15
28715,1.475,1.125,0.375,30.1922175,12.20445975,6.3786375,6.9456275,8.79
28716,1.3,1.025,0.3625,24.67823975,10.58853825,6.4920355,6.6621325,12.49
28717,1.6,1.25,0.4125,43.6298805,18.5122235,8.83086925,11.7650425,11.3
28718,1.3875,1.075,0.3375,23.019794,11.43902325,5.613201,6.3786375,8.48
28719,1.6,1.2625,0.5,43.4597835,18.9091165,11.49572225,11.623295,11.01
28720,1.65,1.2875,0.425,38.82464025,15.4504775,8.278054,10.9145575,10.37
28721,1.475,1.175,0.4125,30.6458095,14.8834875,6.78970525,7.9095105,10.22
28722,1.575,1.2,0.4,32.78619675,11.736693,8.23552975,8.50485,12.75
28723,1.5625,1.25,0.4125,34.1611475,15.3937785,7.427569,9.4970825,11.48
28724,1.4375,1.125,0.3875,24.777463,10.16329575,5.8683465,7.7961125,9.58
28725,1.25,0.975,0.3125,18.80989325,9.99319875,3.52951275,6.0951425,8.35
28726,1.25,0.925,0.4125,30.09299425,14.004653,6.3219385,8.391452,10.27
28727,1.175,0.95,0.2875,13.5794105,6.67630725,2.83495,3.8271825,7.45
28728,1.45,1.125,0.4,27.14464625,15.2236815,5.96756975,6.3786375,8.52
28729,1.6625,1.3125,0.4875,47.513762,18.83824275,8.43397625,12.927372,11.26
28730,1.225,0.95,0.325,18.27125275,9.07184,3.9405805,4.9611625,8.16
28731,1.55,1.1375,0.425,28.4912475,12.06271225,6.08096775,7.93786,10.91
28732,1.5125,1.1875,0.3875,27.17299575,12.6722265,6.2652395,8.0796075,11.37
28733,1.625,1.2375,0.4375,37.1094955,18.18620425,6.973977,9.07184,9.48
28734,1.275,0.9875,0.3625,17.53416575,6.123492,3.92640575,6.80388,11.31
28735,1.425,1.1375,0.4125,27.22969475,11.8784405,3.41611475,7.6260155,10.5
28736,1.325,1.0375,0.4125,22.1976585,8.32057825,4.479221,6.9456275,11.3
28737,1.375,1.075,0.35,24.33804575,12.65805175,5.556502,6.50621025,9.12
28738,1.0875,0.825,0.3,11.7083435,5.82582225,2.721552,2.721552,7.94
28739,1.35,1.075,0.3875,28.462898,9.808927,5.9817445,8.788345,13.96
28740,1.375,1.0375,0.3625,23.7285315,8.97261675,5.74077375,8.50485,11.99
28741,1.525,1.125,0.3875,26.43590875,12.1619355,5.17378375,6.6621325,9.194
28742,1.45,1.1625,0.375,27.91008275,12.79979925,6.690482,8.9300925,10.69
28743,1.475,1.15,0.3375,27.499015,13.79203175,5.82582225,6.3786375,8.64
28744,1.5125,1.1375,0.375,27.5840635,12.2186345,6.42116175,7.37087,10.52
28745,1.575,1.225,0.425,33.112216,15.63474925,6.64795775,8.9300925,11.58
28746,1.5,1.175,0.4,29.95124675,12.94154675,6.2652395,8.788345,10.29
28747,1.45,1.1125,0.3625,25.51455,11.12717875,5.06038575,6.520385,8.35
28748,1.5875,1.2625,0.4125,36.3157095,16.0174675,8.66077225,10.39009175,10.89
28749,1.4,1.1125,0.3625,26.80445225,12.60135275,5.74077375,7.3425205,9.12
28750,1.475,1.175,0.375,32.16250775,13.93377925,7.41339425,7.654365,9.09
28751,1.45,1.125,0.3875,25.2027055,10.19164525,5.51397775,7.5126175,10.21
28752,1.075,0.85,0.275,9.752228,3.30271675,2.25378525,2.9199985,8.01
28753,1.4125,1.125,0.325,25.3728025,11.7650425,5.273007,6.6621325,8.38
28754,1.4375,1.1125,0.3875,27.839209,12.3887315,6.10931725,7.767763,11.39
